,Job_Role,Company,Location,Job Experience,Skills,Job_Description
112,Hbase Architect - Big Data/mapreduce,Career Infosystem,Bangalore/Bengaluru,8-10,"Java, Hive, Sqoop, SCALA, Big Data, Mapreduce, Spark, Pig",Experience Designing Hbase tables . - Experience designing & implementing HBase data st...
113,Azure Big Data Architect/Sr.Architect/Pr.Architect,Tiger Analytics,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",8-16,"Team management, Design Architect, Data Architect, Consulting, Cloud, Silicon, Customer engagement, big data",Manage the full life-cycle of a Data Lake / Big Data solutions from requirement gatheri...
114,Big Data Engineer,Feham Hr Solutions,Remote,4-6,"OOPS, Spark, SQL, Java, GCP, SCALA, ETL, AWS",Min 4 yrs exp - Scala/java (primary) - Spark (primary) - AWS preferable/Any cloud - SQL...
115,Big Data Engineer - Etl/data Warehousing,Career Infosystem,Hyderabad/Secunderabad,5-10,"Azure Data Factory, DataLake, Java, Azure, Data Pipeline, Big Data, Data Warehousing, Spark",Need consultant with atleast 5+ Years of experience . .
116,Senior Data Engineer - Hadoop/Python/Big Data,Career Infosystem,Hyderabad/Secunderabad,5-8,"PySpark, Data Management, Hadoop, Datastage, Big Data, Azure Databricks, Informatica, SSIS",Roles and ResponsibilitiesJob Title : Sr Data Engineer ( Hadoop+ PySpark+ Python)Job Re...
117,Big Data + Scala Engineer,Capgemini,Mumbai,9-14,"GIT, spark, SCALA, SQL, Python, github, jenkins, big data","For senior role should have knowledge of code repository like Git, github etcShould hav..."
118,Walmart Global Tech -Job Opening For Big data (Dev + Support) engineer,Walmart,Chennai,4-9,"spark, scala, sql, Big Data, Data, Engineering, Technical analysis, Dev","With last fiscal revenues of approximately $486 billion, Walmart employs 2 million empl..."
119,Senior Software Engineer ( Big Data ),Orange Business Services,Gurgaon/Gurugram,3-7,"Unix, customer marketing, Linux, Coding, Javascript, Agile, Windows, big data","Hands on experience of offers and features of Big data technologies (Hadoop, Hortonwork..."
120,Big Data Engineer,Deutsche Bank,Pune,8-9,"Unix, Coding, data security, Data quality, Agile methodology, Unit testing, Pentaho, Analytics",Successful candidate should be able to work independently on medium to large sized proj...
121,Senior SRE Big Data Engineer,Adidas,Gurgaon/Gurugram,8-13,"FTP, Networking, Data collection, DNS, Agile, Perl, Information technology, Technical support","Responsibilities Maintain and enhance monitoring framework (data collection, alert aggr..."
122,Informatica Big Data Edition Performance Engineer,Accenture,Mumbai,4-6,"Performance testing, Informatica, Troubleshooting, Unix shell scripting, SQL, Analytical skills, application performance management, Software development life cycle",Technical Experience : A Experience in troubleshooting product issues with dev team and...
123,Data Engineer - Big Data/GCP,Deutsche Bank,Pune,3-7,"Unix, Coding, data security, Data quality, Agile methodology, Unit testing, Pentaho, Analytics","Proficient in Hadoop, Python, Spark, SQL, Unix, Pentaho, HiveSkills Experience . More t..."
124,"Big data - Scala,Spark - Support Engineer",Walmart,Chennai,3-10,"Procurement, Networking, Production support, Customer support, Account management, Operations, Information technology, Technical support",What youll do: . Support large scalable Scala / Spark jobs for data transformation and ...
125,Lead/ Architect - Big Data Developer - Hadoop/ Java,Career Infosystem,"Noida, Delhi / NCR",7-10,"Java, Hadoop, Machine Learning, Unix Operating System, HBase, Pig, SQL, Architect",Skills Required:1. Experience in Java2. Knowledge in Hadoop (HDFS and MapReduce) concep...
126,Big Data Administrator,Recruitment Agency,Gurgaon/Gurugram,8-10,"Big Data, Installing Hadoop, Big Data Administrator, Hadoop, Resource management, Resource, Installation, Administration",Mandatory Certifications: Spark Developer Certification (HDPCD)HDP Certified Administra...
127,Big Data Administrator,Recruitment Agency,Gurgaon/Gurugram,8-10,"Big Data, Performance tuning, Linux, software deployment, Big Data Developer, HDFS, Kafka, Spark",Mandatory Certifications: Spark Developer Certification (HDPCD)HDP Certified Administra...
128,Technical Lead - Big Data,Mithra HR Consulting,Hybrid - Delhi / NCR,7-10,"Big Data, Apache Airflow, Azure, DevOps, NoSQL, Scala, RESTful Webservices, Kafka","- Designing, building, and maintaining data pipelines for large scale data processing- ..."
129,Big Data Administrator - Hadoop/Linux/HDFS,Yo HR Consultancy,Gurgaon/Gurugram,8-10,"Big Data administration, Cloud Storage, Software installation, Linux, Hadoop, Cluster Management, Big Data, HDFS","Must Have : Hadoop , Linux , Deployment , Big Data , HDFS Responsibilities :- Installin..."
130,Big Data Develpoer,Andor Tech,Bangalore/Bengaluru,3-8,"hive, spark, Postgresql, SCALA, big data, SQL, Data","Min 3 Yrs experience in Spark, Scala and Distributed System Experience in Hive(80% work..."
131,Big Data Developer,Amantya Technologies,Delhi / NCR,5-8,"apache nifi, pyspark, jupyter notebook, hadoop, hive, kafka, Mapreduce, big data","Experience of Hadoop, Hive, Pig, HBase and ApacheNifiGood Experience in Delta Lake Good..."
132,Big Data Developer,Intelliest Technology,"Hybrid - Pune, Maharashtra",8-12,"Hive, spark, SCALA, Big Data, SQL, Big Data Administration, Data, Development",Job Title: Scala DeveloperJob Summary:We are currently seeking experienced Scala-Spark ...
133,Senior Big Data Developer,Terrabit Consulting,"Hybrid - Chennai, Tamil Nadu",6-10,"HQL, Hadoop, Hive, python, Reference Data, big data technologies, Disaster Recovery, JIRA",Familiar with Unix / Linux and batch scripting is a plus Familiar with JIRA and Conflue...
134,Big Data Developer,Blue Ocean Ventures (BOV),Mumbai,4-8,"hive, cloudera, spark, Hadoop, SCALA, Database, big data, AWS",Key Skills: . Good understanding of Hadoop ecosystem . Hand on experience with Python /...
135,Big Data Developer,Sujata Computers Pvt. Ltd.,New Delhi,6-11,"hive, SQL queries, PDF, Coding, spark, SCALA, data governance, Data processing",B. Tech/ B.E/ MCA/ equivalent Required Experience Minimum 6 Years of Experience. 1+ yea...
136,Big Data Developer,Newamps Technologies,Kolkata,2-7,"hive, Core Java, Coding, OOAD, Analytical, Hadoop, data privacy, big data","A Big Data Developer needs to have a knowledge of core Java, SQL, and any scripting lan..."
137,Informatica/ETL/Big Data Developer,Arca Media,Dubai,5-10,"Hive, NoSQL, Hadoop, Informatica Development, Spark, SQL, Big Data, Development","Roles and Responsibilities Job Description Technology: Informatica, Hadoop, Hive, Spark..."
138,Big Data Architect,Bigzetta Systems,Delhi,10-12,"hive, spark, Hadoop, Cloud, Deployment, Management, Vendor, Open source",10+ of experience in building solutions using big data tools . Person would be to lead ...
139,Azure Big Data Architect,Anicalls,Chennai,8-12,"hive, Architecture, spark, SCALA, Cloud, Active directory, Apache, big data architect",Minimum 2 -3 years experience with multiple implementations . )
140,Big Data Developer,S.A.W IT Services Pvt Ltd,Gurgaon/Gurugram,5-8,"Jupiter notebooks, C#, Java, Pyspark, Hadoop, HDFS, Kafka, database structures","High-performance, reliable and maintainable code writing skills. Good aptitude in multi..."
141,Big Data Developer - Hadoop/Spark,AVE-Promagne Business Solutions,Pune,5-10,"Big Data, hive, CDC, scala, PySpark, sparkML, Flink, DevOps","Role And Responsibilities• Project Management (50%)• Front Door (Requirements, Metadata..."
142,Senior ETL(Big Data) Developer,AVE-Promagne Business Solutions,Pune,5-10,"ETL, S3, HIVE, GCP, Scala, Big Data, Star Schema data modelling, Quality Assurance",Graduate degree in engineering or equivalent with 5+ years experience in ETLExperience ...
143,Senior Big Data Developer - Spark/HDFS/Hive,Career Infosystem,Mumbai,8-12,"Hive, Data Pipeline, Data Management, Big Data, HDFS, Kafka, Spark, Data Analytics",- Strong knowledge of version control systems like SVN and GITHUB. . - Involved in prod...
144,Big Data Developer,SMART4TALENT,Gurgaon/Gurugram,5-8,"Big Data Development, hive, mapreduce, web services, multithreading, hadoop, big data, hbase","High-performance, reliable and maintainable code writing skills. Good aptitude in multi..."
145,Offshore GCP BigQuery Developer (ETL/Big Data),Hitachi Vantara,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",3-10,"Data migration, GCP, query, Packaging, Developer, Healthcare, big data, Japanese",3+ years of data engineering experience with Big Data Minimum 3-5 prior experience/proj...
146,Big Data Developer,Gforce Consulting Solutions,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-6,"Coding, GCP, spark, Delta, oozie, Hadoop, Cloud, sqoop","Design, develop, and maintain big data solutions to meet business requirements and supp..."
147,BIG DATA& JAVA DEVELOPER,Star4rall It Solutions,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",8-10,"Performance tuning, Maven, Hibernate, Automation, RDBMS, Coding, Java J2Ee Developer, Agile",Must be hands on and work individually . Competencies . Hands-on Experience . At least ...
148,Sr Engineering Manager - Big Data,Seagate,Pune,8-12,"Career development, RSS, Architecture, Appliances, data science, Manager Technology, Scrum, Management","Provide guidance, career development, and mentoring to technical team members, and help..."
149,Sr Engineering Manager - Big Data,Seagate,Pune,8-12,"Career development, RSS, Architecture, Appliances, data science, Manager Technology, Scrum, Management",. You re a passionate professional who is up to the challenge of blending the fast-chan...
150,Big Data Architect,NMS Consultant,"Noida, Uttar Pradesh, Gurgaon/ Gurugram, Haryana, Delhi / NCR",9-14,"Architecture, Hadoop, Big Data, scala, Elk, big data technologies, Deployment, monitoring tools","Customer Interaction, requirement gathering and documentation and work in line with the..."
151,Big Data Architect,NMS Consultant,"Gurgaon/ Gurugram, Haryana",9-14,"scala, Hadoop, Big Data, rest, Hive, java, Architecture, kafka","Customer Interaction, requirement gathering and documentation and work in line with the..."
152,Big Data Architect,Innominds Software,"Hyderabad/Secunderabad, Bangalore/Bengaluru",10-20,"Computer science, Performance tuning, PDF, Analytical, flume, sqoop, Apache, big data architect",10+ years of experience in IT platform implementation in a technical and analytical rol...
153,Spark/Scala Developer - Java/ AWS/ Big Data,Okda Solutions,"Hyderabad/Secunderabad, Bangalore/Bengaluru",6-10,"Java, Open Source, Scala, Big Data, HDFS, Data Visualization, Spark, Data Modeling","Job Requirements :- Define, implement and validate solution frameworks and architecture..."
154,Talend Developer - ETL/Big Data,Career Infosystem,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR",4-8,"Data Ingestion, data warehouse, Hadoop, Big Data, Data Modeling, Talend, ETL, Teradata",Relevant Experience (Yrs) : 4+ years (Talend) Technical/Functional Skills - Certified i...
155,Big Data Professional - Senior Consultant,Techsist,Chennai,3-6,"cloudera, hive, spark, SCALA, Hadoop, Subject Matter Expert, Apache, big data",Analyzed migration plans for various versions of Cloudera Distribution of Apache Hadoop...
156,Big Data Lead,Persistent,Remote,3-6,"hive, spark, Hadoop, Employee engagement, Talent development, Healthcare, Data processing, big data",We are looking for a Big Data Lead who will be responsible for the management of data s...
157,Talend Big Data Lead,Anicalls,Noida,5-10,"hive, Performance tuning, NoSQL, RDBMS, Hadoop, Windows, Troubleshooting, Apache",Education: Bachelors degree Candidate should be able to: . Candidate should have : . Ex...
158,Azure Big Data Analyst,Anicalls,Noida,8-12,"hive, Architecture, spark, SCALA, Cloud, Active directory, big data analyst, Apache",Expertise in HDInsight (Minimum 2-3 years experience with multiple implementations)
159,Big Data Architect,TRH Consultancy Services,"Noida, Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",8-13,"big data, Unix, Java, PowerBI, Linux, Scala, Hadoop, Spark",1. Experience of Hadoop and related technology stack experience2. Experience of the Had...
160,Big Data Architect - Java / J2EE,TRH Consultancy Services,"Hyderabad/Secunderabad, Bangalore/Bengaluru",8-12,"Big Data, Big Data Architect, Java, Design Patterns, Cloudera, Hadoop, J2EE, Data warehousing",- Strong communication skill- Good customer facing inter-personal skill & ability to ar...
161,Big Data Architect,TRH Consultancy Services,"Kolkata, Mumbai, Nagpur, Hyderabad/Secunderabad, Pune, Chennai, Coimbatore, Bangalore/Bengaluru, Delhi / NCR",12-22,"Big Data, Data Science, Azure, GCP, Data Architect, Hadoop, Cloud, Bigdata",Good SQL and used to work in a Unix / Linux environment is a must12+ Years experience i...
162,Big Data with ADF/ADB Architect,TRH Consultancy Services,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",14-19,"Streaming, Java, Neo4J, Hadoop, SCALA, Kafka, Big Data, Spark","Big Data Platform: Hadoop (HDFS), Kafka, Scala, SparkLanguage - Java/Scala/pythonCloud ..."
163,Big Data with ADF/ADB Architect,TRH Consultancy Services,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",8-13,"Databricks, Azure data factory, Bigdata Architect, Hadoop, Azure Stack, Big Data, Adb, Factory","Big Data Platform: Hadoop (HDFS), Kafka, Scala, SparkLanguage - Java/Scala/pythonCloud ..."
164,Big Data Architect,Texas Instruments,Bangalore/Bengaluru,10-12,"C++, UML, Data modeling, Enterprise applications, Web development, Agile, Scrum, Business intelligence",. 10+ years of experience as a technolog. .
165,Sr. Big Data Engineer,Skan,Bangalore/Bengaluru,3-6,"GIT, Coding, Cloud, Data processing, Performance optimization, Unit testing, Project delivery, big data",Selecting and integrating any Big Data tools and frameworks required to provide request...
166,Senior Big Data Engineer,Banyan Data Services,Bangalore/Bengaluru,5-10,"NoSQL, PDF, cassandra, SCALA, Agile, Data structures, Application development, MongoDB",Passion for learning new technologies and the ability to do so quickly . A Bachelor s d...
167,Big Data Engineer,Tech Highbrows Software Solutions,Bangalore/Bengaluru,4-8,"NoSQL, PDF, GCP, spark, Agile development, SCALA, Cloud, MS Word",The candidate should be self-motivated and be able to drive through rapidly changing re...
168,Big Data Engineer(Scala),Sourcegrids Consulting Llp,"Chennai, Bangalore/Bengaluru",2-6,"NoSQL, cassandra, SCALA, MongoDB, Apache, Open source, Monitoring, SQL",. You would be required to code in Scala and PySpark daily on Cloud as well as on-prem ...
169,Big Data Engineer,Xebia It Architects,Bengaluru,4-6,"Unix, Core Java, Linux, Consulting, Debugging, Data processing, Workflow, Application development",We won't track your information when you decline. But in order to comply with your pref...
170,Big Data Support Engineer,Autodesk,Bangalore/Bengaluru,5-10,"Service delivery, Automation, Production support, Access management, Debugging, Incident management, Autodesk, Troubleshooting",". . . . . . . . . . . . . . . . . . . . . . . . . . . Security groups, VPCs, RDS, Redsh..."
