,Job_Role,Company,Location,Job Experience,Skills,Job_Description
597,"Business Analyst _FRD,BRD",Alp Consulting,"Hubli, Mangaluru/Mangalore, Mysore/Mysuru, Bangalore/Bengaluru, Belagavi/Belgaum",3-6,"Business Analyst, Brd, Business analysis",Performing requirement
598,Business Analyst,Alp Consulting,"Mathura, Bangalore/Bengaluru",10-12,"Computer science, Medical devices, Business Analyst, Agile, Electronics, Healthcare, Computer application, Electricals",Candidate should have 10+ years of work experience . Candidate should have completed BE...
599,Business Analyst,Alp Consulting,"Pune, Bangalore/Bengaluru",2-4,"Analytical skills, Forex, Business Analyst, Regulatory reporting, prime brokerage, Functional testing, Test scenarios, Swaps",". Good verbal, written & Analytical Skills"
600,Business Analyst,Alp Consulting,Bangalore/Bengaluru,2-4,"Process design, Business Analyst, Business analysis, Conflict management, management, Agile, Project delivery, Process","STEM related Bachelors degree or a related study, or equivalent experience Experience o..."
601,Business Analyst,Alp Consulting,Bangalore/Bengaluru,2-4,"Business process, Supply chain management, Business Analyst, Infrastructure, Agile methodology, JIRA, Solution Architect, Retail business",. Understanding- Functional and Non- functional requirementDocument user requirements( ...
602,Business Analyst,Clarivate,Bangalore/Bengaluru,1-4,"Business process, Training, Basic, Automation, Change management, operational support, Business Analyst, Customer satisfaction",Develops and improves business processes within the business organization and understan...
603,F&A Business Analyst,Halliburton,Bangalore/Bengaluru,1-3,"Supply chain, Engineering management, Business Analyst, Product service, Analytical, Support services, Business applications, Reporting tools","Experience the challenges, rewards and opportunity of working for one of the world s la..."
604,Senior Business Systems Analyst -Big Data (PM),Metlife,Hyderabad/Secunderabad,8-10,"Computer science, Data analysis, Claims, Data management, Project management, Underwriting, Asset management, Financial services","Lead, coach, support, and mentor team members - set up performance goals, review their ..."
605,Business Analyst,Brillio,Mumbai,3-6,"Product management, Cloud computing, Product engineering, Business analysis, Artificial Intelligence, Agile, Visio, JIRA",Primary Skills CSPO Specialization Product Management: Business Analyst Job requirement...
606,Business Analyst,Oculusit,Ahmedabad,2-7,"Administration, ERP, Formulation, Finance, Consulting, Workflow, Customer relationship, Business process analysis",. ARGOS Reporting knowledge . Business Process Analysis and Improvement experience . Go...
607,Business Analyst,MothersonSumi INfotech & Designs (MIND),"Noida, Uttar Pradesh",4-8,"manufacturing, communication skills, Business analysis","Relevant certifications, such as CBAP (Certified Business Analysis Professional), are a..."
608,Business Analyst and Project Manager,Aarons Visions,"Hybrid - Australia, Singapore, Canada",7-12,"Requirement Gathering, Business Analysis, Engagement Management, Business Intelligence, Program Management, Business Consulting, Project Management, Business Process Transformation","View, analyze, and evaluate business systems and user requirements. Document your requi..."
609,Business Analyst - ABDM (NHA) - Manipur,National Institute for Smart Government (NISG),"Imphal, Manipur",3-6,"business analysis, process flow, sql, development, business requirements, configuration, documentation, relational databases",Roles and Responsibilities:-Experience in analytics and reporting applicationsKnowledge...
610,Business Analyst,Recruitment Springhr,"Hybrid - Mumbai, Maharashtra, Mumbai Suburban, Maharashtra, Thane, Maharashtra, Panvel, Maharashtra, Navi Mumbai, Maharashtra, Kalyan/ Dombivli, Maharashtra, Mumbai (All Areas)",7-12,"Cross Functional Coordination, Requirement Gathering, Agile, Business Analysis, Stakeholder Management, Analysis, Coordination, Requirements",Position-Business Analyst Experience- 7+ years in Insurance Domain Location-Navi Mumbai...
611,Business Analyst,Brainwork Technosolutions,"Gurgaon/ Gurugram, Haryana",5-7,"Cost Benefit Analysis, Communication Skills, Data Analysis, Gap Analysis, Decision Making, Analytical Skills, Problem Solving, Business Communication Skills",1. Being proficient in inventing processes or systems needed to implement changes. 2. C...
612,Business Analyst Holostik,HOLOSTIK,"Noida, New Delhi",3-8,"Strategic management, Root cause analysis, Data analysis, Market sizing, Business Analyst, Business analysis, Research, Operations","Bachelor s degree in business/ MBA 6 Creating company profiles, including short profile..."
613,HANA DW Business /analyst/consultan,Anicalls,Bangalore/Bengaluru,5-8,"SAP, Business Analyst, Architecture, Workflow, business rules, Informatica, Technology solutions, Oracle","Create, design, and format technical specification documentation, including architectur..."
614,Business Analyst,AgreeYa Solutions,Noida,5-7,"Business process, Business Analyst, Workflow, Budgeting, Cost benefit analysis, analysis, benefits, business analysis",. . . . . Must have skills are below mentioned . . . . . . . . . Should be able to do C...
615,Business Analyst,Credence Resource Management,Pune,3-6,"Computer science, PDF, RDBMS, Process improvement, Business intelligence, Stakeholder management, Macros, Operations",Desired Skills . . Graduation / Masters (preferably Computer Science) with object orien...
616,Business Analyst,PayU,Gurgaon/Gurugram,2-4,"Computer science, Wealth management, Business Analyst, Machine learning, Manager Technology, Stakeholder management, Financial services, Analytics",". . . . . . . A degree in Statistics, Computer Science, Mathematics or other similar qu..."
617,Business Analyst,Disha Consultants,Ahmedabad,8-12,"Quality standards, development testing, Business Analyst, transaction management, Agile, Software development life cycle, Design development, Scrum","Must have good knowledge of Rest API, WebSocket, OAuth, OpenID and Full Stack / Must ha..."
618,Manager - Business Analyst,Eze Software Group,"Mumbai, Navi Mumbai",3-6,"Unix, Fund accounting, Linux, Project management, Manager Business Analyst, Healthcare, User acceptance testing, Financial services",Strong experience in the financial services industry ideally in a techno functional rol...
619,Business Analyst,Lintas Infosystems,"Mumbai, Gurgaon/Gurugram",3-5,"Product launch, Computer science, Analytical skills, Business Analyst, Management systems, Process improvement, Test management, Online sales",Bachelor s Degree in Engineering/ Science/ Commerce/ Computer science/ Insurance . Prep...
620,Business Analyst,Total System Services (TSYS),Noida,2-6,"Computer science, Business process, UML, Business analysis, Data structures, System design, Project planning, Visio",. Bachelors Degree . Working towards a Certified Business Analysis Professional (CBAP) ...
621,Business Analyst,AgreeYa Solutions,Gurgaon/Gurugram,4-6,"Business process, IT Analyst, Business Analyst, Agile, Manager Business Analyst, Manager Technology, Scrum, Research","Analytic Thinking Together with problem-solving , this is one crucial feat you need to ..."
622,Business Analyst,Tridhya Intuit,Ahmedabad,1-2,"Business process, Analytical skills, Business Analyst, Business analysis, Project documentation, Effort estimation, Workflow, FMCG","Experience from IT background or FMCG excellent analytical skills, problem solving skil..."
623,BUSINESS ANALYST,Triveni Global Consulting,Surat,4-9,"Software testing, Translation, Business Analyst, Functional testing, Business optimization, UPS, Software implementation, Software services",Qualification: Bachelor's degree in any field Skills: Experience in business optimizati...
624,Business Analyst/Consultant,Verticurl Marketing Private Ltd,Bangalore/Bengaluru,2-7,"Digital media, SAN, Web analytics, SOC, SMS, Digital marketing, Marketing strategy, Media planning","Good exposure to MarTech stack as relating to digital marketing, like CRM, data platfor..."
625,Business Analyst (Technical),Assurecare Healthtech,Remote,1-4,"Automation, Business analysis, XML, Debugging, CMS, Agile, System design, Internship","Bachelor s degree, advanced degrees and certifications in either software development o..."
626,Business Analyst and Consultant,Adecco Group,"Bangalore/ Bengaluru, Karnataka",2-6,"MIS reporting, BI dashboards, Business Intelligence, Business Analysis, SQL, Business Consulting, Stakeholder Management, Analysis",Position : Business Analyst (Retail / E Commerce Domain) Experience: 3 to 4 Years CTC B...
627,Business Analyst,KR Facilities,"Noida, Uttar Pradesh",3-6,"Business Analysis, Business Consulting, Analysis, Consulting",A professional who analyzes an organization or a specific business domain to identify a...
628,Business Analyst,Bhagat Hr Services,Pune(Rasta Peth),3-5,"Business Analyst, Brd, Requirement Gathering, FRD, Business Analysis, User Stories, UAT, Requirements",1. Leading ongoing reviews of business processes and developing optimization strategies...
629,Business Analyst,Rattan Enterprises,Remote,4-8,"IAS Windows Server Experience, SQL Queries, Techno-Functional Business Analyst, Techno functional, SQL, Microsoft Windows, Business analysis, Windows Server","Techno-Functional Business Analyst, SQL Queries, IAS Windows Server Experience"
630,Business Analyst / Project Manager,Talent Corner Hr Services,Gurgaon/Gurugram,3-8,"Healthcare Domain, Project Management, Business Analysis, Healthcare, Project, Analysis, DNS, Management","• Business analyst that understands the needs of customers, stakeholders, and other ind..."
631,Business Analyst / Project Manager,Talent Corner Hr Services,"Gurgaon/ Gurugram, Haryana",3-8,"Healthcare Domain, Project Management, Business Analysis, Management, DNS, Healthcare, Analysis, Project","• Business analyst that understands the needs of customers, stakeholders, and other ind..."
632,Business Analyst,Human Capital Consultancy Services,"Indore, Madhya Pradesh",4-9,"data analysis, Data Management, Reporting, Sales Analytics, Analysis, Analytics, Data, Business analysis",Monitor Performance.KPI Mgmt.Analysis & Insights.Meeting Coordination. Communication:Fa...
633,Business Analyst,Zenheal Wellness,Bangalore/Bengaluru(Sector 6 HSR Layout),3-6,"SQL, Business Analysis, Business Intelligence, Product Implementation, Financial Services, Business Analytics, Power Bi, Data Management",• Developing strategic dashboards for management decision making • Efficient usage of M...
634,TS - Business Analyst,IT Company,Delhi / NCR,5-10,"Business Analyst, Business Analysis, visio, E-commerce, eMarketPlace, requirement analysis, eProcurement, E-procurement","eProcurement(experience in areas such as UML, Project Management tools, Requirement Ana..."
